##FastQC	0.11.3
>>Basic Statistics	pass
#Measure	Value
Filename	SRR077485_1.filt.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	22311940
Sequences flagged as poor quality	0
Sequence length	100
%GC	44
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
63	78-79	0.3022704305802577
63	80-81	0.3053789855525366
63	82-83	0.35323911551843423
63	84-85	0.3717213763342144
63	86-87	0.36176559219518367
63	88-89	0.4431321451375041
63	90-91	0.5405472427925417
63	92-93	0.5782267593981132
63	94-95	0.6198883585853707
63	96-97	0.7856045256794033
63	98-99	0.8303276547587544
63	100	0.8160035094414653
64	1	0.055254753489663244
64	2	0.21767332546035334
64	3	0.09095135431198997
64	4	0.07309258416253073
64	5	0.04481496240344285
64	6	0.046880728616770284
64	7	0.06923436813863759
64	8	0.046467994375433364
64	9	0.0483440267744939
64	10-11	0.016096418253980005
64	12-13	-0.04035227216562731
64	14-15	0.010744624574549277
64	16-17	0.017159853399398628
64	18-19	0.031777608844961946
64	20-21	0.04386311046396685
64	22-23	0.04316040175335445
64	24-25	0.04905314621719725
64	26-27	-0.20799720012778522
64	28-29	-0.18893422636844548
64	30-31	-1.8925755132435782
64	32-33	-0.37553070286369206
64	34-35	-0.38380134199643834
64	36-37	0.029396094232851055
64	38-39	-0.1438301158732287
64	40-41	-0.01349141189731995
64	42-43	0.15485679996360346
64	44-45	0.17845276300965196
64	46-47	0.0701071787629246
64	48-49	0.06552396314252462
64	50-51	0.06477242766880664
64	52-53	0.07076150727043284
64	54-55	0.05373476271797273
64	56-57	0.12195558150838792
64	58-59	0.10343152723208249
64	60-61	0.14092853771467873
64	62-63	0.21454095570685183
64	64-65	0.26205305174224947
64	66-67	0.6107950097035584
64	68-69	0.3487200063979117
64	70-71	0.3717188554046231
64	72-73	0.35142609101954037
64	74-75	0.38959490793561
64	76-77	0.28254594753003204
64	78-79	0.29005873744297617
64	80-81	0.34467560023139754
64	82-83	0.34560108562438074
64	84-85	0.35901192929064507
64	86-87	0.4508717757662879
64	88-89	0.4979266607294548
64	90-91	0.5090755907464555
64	92-93	0.5456843608678383
64	94-95	0.6311895115508861
64	96-97	0.7697163118795132
64	98-99	0.7619050616661198
64	100	0.7963529364292441
65	1	0.059240942659883444
65	2	0.20172391793318667
65	3	0.07722885802191115
65	4	0.05667634508908037
65	5	0.03140994911056083
65	6	0.03176928169450122
65	7	0.03481768203641167
65	8	0.045387345637458054
65	9	0.05876910890902565
65	10-11	0.04065709742484813
65	12-13	0.03648660791841252
65	14-15	0.017169538926623318
65	16-17	0.020197423111575574
65	18-19	0.009095530983728395
65	20-21	0.04040318720064562
65	22-23	0.025052128096646697
65	24-25	0.034760403049638455
65	26-27	0.05525346014898247
65	28-29	0.0643043971140358
65	30-31	0.14415798687707593
65	32-33	0.08690429284136059
65	34-35	0.08606101772367225
65	36-37	0.3355922241029816
65	38-39	0.1450264776448904
65	40-41	0.10883859983441369
65	42-43	0.11802258799948362
65	44-45	0.06999846801993925
65	46-47	-0.0419273976554706
65	48-49	-0.001822135563358529
65	50-51	0.00491046622018132
65	52-53	0.024284775907354117
65	54-55	-4.023175119982625E-5
65	56-57	0.054248815703623166
65	58-59	0.029933693542176343
65	60-61	0.08139320777445391
65	62-63	0.13167084872630852
65	64-65	0.17437339121295992
65	66-67	0.5029582001097879
65	68-69	0.2674535174042205
65	70-71	0.25921725677807217
65	72-73	0.195398302555283
65	74-75	0.23784916536656198
65	76-77	0.16241063984347193
65	78-79	0.20415778117423145
65	80-81	0.2413423774928276
65	82-83	0.2784363471088511
65	84-85	0.3025688662087447
65	86-87	0.3831234864107742
65	88-89	0.42606441266875805
65	90-91	0.45724781305051465
65	92-93	0.5137504037322813
65	94-95	0.5360354163357144
65	96-97	0.6762706563174703
65	98-99	0.7119444586035684
65	100	0.7065287045228601
66	1	0.04394011726561331
66	2	0.18427780844210417
66	3	0.05824895832901689
66	4	0.057984131411842554
66	5	0.07168851179169167
66	6	0.04498559800992297
66	7	0.06281716416115302
66	8	0.034707478559631966
66	9	0.0370135356016732
66	10-11	0.0599814800916576
66	12-13	0.047894352406849805
66	14-15	0.05476342635043352
66	16-17	0.008782036679676253
66	18-19	0.05856874387951905
66	20-21	0.06259147026647582
66	22-23	0.05908874234100381
66	24-25	0.05175582296960357
66	26-27	0.0832893541707449
66	28-29	0.09205072135210202
66	30-31	0.15648981261655592
66	32-33	0.07936496676935434
66	34-35	0.10663811257223443
66	36-37	0.3383685640537166
66	38-39	0.14645005679386003
66	40-41	0.1528374450446961
66	42-43	0.13532169630635593
66	44-45	0.1651440167842253
66	46-47	0.07501855242995958
66	48-49	0.10907734242816503
66	50-51	0.13068627477579042
66	52-53	0.0978220583550069
66	54-55	0.062447238229864865
66	56-57	0.07463077381547123
66	58-59	0.09319215804074332
66	60-61	0.11604835912034162
66	62-63	0.16394935082556117
66	64-65	0.2041352619452681
66	66-67	0.5665927599267633
66	68-69	0.3001082886487296
66	70-71	0.3339916263048579
66	72-73	0.3026920724463835
66	74-75	0.3369196777785177
66	76-77	0.2474381106022534
66	78-79	0.26160493394833395
66	80-81	0.29730081111459583
66	82-83	0.34831660873499715
66	84-85	0.34492589104757343
66	86-87	0.3627512030508555
66	88-89	0.3605430605508033
66	90-91	0.42698087069446444
66	92-93	0.4943375544642379
66	94-95	0.525900902035616
66	96-97	0.6434354994760838
66	98-99	0.765218854333142
66	100	0.7406850790303707
67	1	0.04466569264410225
67	2	0.20661600467363428
67	3	0.08796776423455555
67	4	0.056003737173234924
67	5	0.04379340185879954
67	6	0.061746492301814726
67	7	0.04633320769828231
67	8	0.053964726595999934
67	9	0.039746641382876646
67	10-11	0.05217885860401594
67	12-13	0.035575368566661325
67	14-15	0.02911003708494775
67	16-17	0.04027197247254577
67	18-19	0.018794916953453367
67	20-21	0.04245988590562888
67	22-23	0.03221091593278658
67	24-25	0.05427290202763402
67	26-27	0.09899623496970378
67	28-29	0.0933163185951571
67	30-31	0.19399233169238528
67	32-33	0.10303044020241714
67	34-35	0.10960141507877807
67	36-37	0.34893282875670195
67	38-39	0.16423220728321297
67	40-41	0.07404261509358179
67	42-43	0.10517054000721515
67	44-45	0.1273453433789271
67	46-47	0.08847124077664148
67	48-49	0.0902327804563896
67	50-51	0.10568756432945037
67	52-53	0.08636880739438624
67	54-55	0.08251478310536697
67	56-57	0.047474572995554354
67	58-59	0.06389035436833268
67	60-61	-0.6706712400484989
67	62-63	-1.3926525976466877
67	64-65	-2.239728011235094
67	66-67	-11.900730211866957
67	68-69	-3.540056606902496
67	70-71	-2.617649737309314
67	72-73	-1.6842437425288068
67	74-75	-1.7417452465749932
67	76-77	0.1477641082917529
67	78-79	0.24641099181880577
67	80-81	0.22227059504562874
67	82-83	0.22148317610250245
67	84-85	0.2189437227401001
67	86-87	0.21682416760869216
67	88-89	0.2681358359915649
67	90-91	0.27591294145042866
67	92-93	0.3766463590808016
67	94-95	0.39879952024789134
67	96-97	0.5332451212272957
67	98-99	0.5199747311344822
67	100	0.5706716080902012
68	1	0.06959071367703018
68	2	0.24638179891031342
68	3	0.07588813707788233
68	4	0.07478711411707195
68	5	0.09955023370628169
68	6	0.07065298420322108
68	7	0.07786534262636025
68	8	0.0785362066724744
68	9	0.05426705525633935
68	10-11	0.07184293600418812
68	12-13	0.06005305141047046
68	14-15	0.0817324072141119
68	16-17	0.06481256934184643
68	18-19	0.05064736965486816
68	20-21	0.06254655592958613
68	22-23	0.0727118654004073
68	24-25	0.05673551573320168
68	26-27	-0.41946194605421283
68	28-29	-0.40838285877671154
68	30-31	-2.8724180014777403
68	32-33	-0.7516983097855032
68	34-35	-0.7417950237488995
68	36-37	-0.1963265609018805
68	38-39	-0.3745146584916199
68	40-41	-0.1565192302661842
68	42-43	0.11626411983949225
68	44-45	0.15632246112493675
68	46-47	0.07841740943811715
68	48-49	0.06774662173379653
68	50-51	0.07880926115930009
68	52-53	0.08771724410888737
68	54-55	0.0934359687259132
68	56-57	0.06960016763714805
68	58-59	0.07592888809490006
68	60-61	-1.6983877692754632
68	62-63	-3.494609889070574
68	64-65	-3.34109914507696
68	66-67	-20.791230823124938
68	68-69	-4.693306599498968
68	70-71	-4.373962049398379
68	72-73	-4.216129626198089
68	74-75	-4.252743670582014
68	76-77	0.2305644609555415
68	78-79	0.2306748101951399
68	80-81	0.2481178606980592
68	82-83	0.1936755732214266
68	84-85	0.18753038634510943
68	86-87	0.26666523337337367
68	88-89	0.23953758017128024
68	90-91	0.3428831202598843
68	92-93	0.3303167245205998
68	94-95	0.36939380969386093
68	96-97	0.44859901982925976
68	98-99	0.5060141117533306
68	100	0.529986689201948
69	1	-3.058136637839816
69	2	-17.942696034444186
69	3	-3.5230006951023825
69	4	-3.5859805010433874
69	5	-3.629248838977972
69	6	-2.150834001658275
69	7	-2.201411780303509
69	8	-2.210859368037383
69	9	-2.1946449249724367
69	10-11	-1.6625892042640658
69	12-13	-1.0652900698989072
69	14-15	-1.0737237055639852
69	16-17	-1.0370936795130135
69	18-19	-1.1020503071979704
69	20-21	-1.101737904617373
69	22-23	-1.0782053373050573
69	24-25	-1.059986067765493
69	26-27	-1.1334848363859606
69	28-29	-1.17312488785074
69	30-31	-1.109994862438839
69	32-33	-1.1755568933831952
69	34-35	-1.2035989302849899
69	36-37	-0.871902567316468
69	38-39	-1.1313892804483956
69	40-41	-1.1261519496045906
69	42-43	-1.144605835020677
69	44-45	-1.1165453352093166
69	46-47	-1.2093453299653447
69	48-49	-1.2352695292454143
69	50-51	-1.2088443454667654
69	52-53	-1.2405483997438154
69	54-55	-1.2485496053528635
69	56-57	-1.2537280315164168
69	58-59	-1.2591678441699727
69	60-61	-1.2200852756380485
69	62-63	-1.2286886907987622
69	64-65	-1.2751980328159576
69	66-67	-1.2075077518334822
69	68-69	-1.2196324401888745
69	70-71	-1.2596808467502143
69	72-73	-1.3008364098402936
69	74-75	-1.2576715129632063
69	76-77	-1.3176097532298243
69	78-79	-1.2978400913838612
69	80-81	-1.3229076468161907
69	82-83	-1.3454458415042154
69	84-85	-1.402960645163958
69	86-87	-1.4046412744599621
69	88-89	-1.3941060603362487
69	90-91	-1.347477150624215
69	92-93	-1.353514727418876
69	94-95	-1.3768955847762783
69	96-97	-1.3806223948531198
69	98-99	-1.46143092740283
69	100	-1.3605273172690744
70	1	-0.18091179733050922
70	2	-0.9671890942361898
70	3	-0.16394961241787342
70	4	-0.14368373577709548
70	5	-0.17157236466874792
70	6	-0.036511315491551954
70	7	-0.046386811107851145
70	8	-0.04088680610460216
70	9	-0.0391003559756129
70	10-11	-0.0010318458719211776
70	12-13	0.04212241658466809
70	14-15	0.04426860139937361
70	16-17	0.04554437548089396
70	18-19	0.04901421952828855
70	20-21	0.02962830137357031
70	22-23	0.006628499560143553
70	24-25	3.819337972643666E-4
70	26-27	0.07366213598830029
70	28-29	0.07030833196042607
70	30-31	0.17108246715394415
70	32-33	0.10714702256515807
70	34-35	0.10274112250650802
70	36-37	0.3613892927167939
70	38-39	0.16489530854411072
70	40-41	0.15067605346652613
70	42-43	0.12505580274542893
70	44-45	0.14805150427450542
70	46-47	0.10496464217906976
70	48-49	0.08471978580508477
70	50-51	0.0899770069196748
70	52-53	0.09381195467285863
70	54-55	0.08588155087970506
70	56-57	0.11830839845937646
70	58-59	0.10877993295718369
70	60-61	0.10536821147392317
70	62-63	0.15784392444871997
70	64-65	0.1761509028670858
70	66-67	0.5284117413183296
70	68-69	0.2703163596277136
70	70-71	0.24624374193249565
70	72-73	0.31895951282330515
70	74-75	0.2560711774732596
70	76-77	0.2045562923607278
70	78-79	0.21998679835063228
70	80-81	0.2352488748890238
70	82-83	0.24004323426787266
70	84-85	0.28469512634335103
70	86-87	0.2116314970601394
70	88-89	0.2301654623867293
70	90-91	0.27583120035974673
70	92-93	0.2766093929510163
70	94-95	0.3012212313284124
70	96-97	0.41873229927368527
70	98-99	0.4559837826810096
70	100	0.4760959199370802
71	1	0.07983328701477177
71	2	0.2468756592489143
71	3	0.08296718200950437
71	4	0.08792585910642003
71	5	0.09202460724008432
71	6	0.05971883000149347
71	7	0.08470257584680496
71	8	0.08921249767833217
71	9	0.07059321058999046
71	10-11	0.061648170640282274
71	12-13	0.06416336857785154
71	14-15	0.05278203005146764
71	16-17	0.07006163477439742
71	18-19	0.06912619728667835
71	20-21	0.05138696908270646
71	22-23	0.06871947120869493
71	24-25	0.07118502697871776
71	26-27	0.04832502037960751
71	28-29	0.07849367286282671
71	30-31	0.18424236302829655
71	32-33	0.0996738937173447
71	34-35	0.12014373101748532
71	36-37	0.3698190750755259
71	38-39	0.153422871876586
71	40-41	0.1445453397288432
71	42-43	0.14050597854598124
71	44-45	0.12921523286041037
71	46-47	0.05193610718141173
71	48-49	0.058600264636510246
71	50-51	0.08091398059188037
71	52-53	0.10414329599612415
71	54-55	0.07304652619309593
71	56-57	0.09229434319718166
71	58-59	0.10193256733710143
71	60-61	0.12796946785579877
71	62-63	0.20865969693782915
71	64-65	0.1824056808573502
71	66-67	0.5934658910643265
71	68-69	0.3353188138440899
71	70-71	0.2879129876513815
71	72-73	0.2798991999501581
71	74-75	0.3313362646778373
71	76-77	0.23851840944752922
71	78-79	0.24736369569481553
71	80-81	0.26689388018309756
71	82-83	0.3015013712709518
71	84-85	0.3240688509122336
71	86-87	0.21048719456368303
71	88-89	0.27088350283272433
71	90-91	0.3434901536450141
71	92-93	0.3266215032831994
71	94-95	0.3777517541488038
71	96-97	0.5419300216655358
71	98-99	0.49561830910318605
71	100	0.6150541152021205
72	1	0.06716673970382203
72	2	0.2176821258291639
72	3	0.10148640874693626
72	4	0.07472358584868743
72	5	0.07299140104245794
72	6	0.05266956264875233
72	7	0.060450337849012215
72	8	0.05633174747453751
72	9	0.03817579177921715
72	10-11	0.06101852236783145
72	12-13	0.052820841729847245
72	14-15	0.054426311272287364
72	16-17	0.046833418833031715
72	18-19	0.05340431547821112
72	20-21	0.05067913031790994
72	22-23	0.057652837286738645
72	24-25	0.05001099478329962
72	26-27	0.08849603025082331
72	28-29	0.07668652732977677
72	30-31	0.19786878650925388
72	32-33	0.09191455358573108
72	34-35	0.1105337992470865
72	36-37	0.3567611222510294
72	38-39	0.19568843397171065
72	40-41	0.1796978791466941
72	42-43	0.17658554006682436
72	44-45	0.16865415788408455
72	46-47	0.06992204507832156
72	48-49	0.08149262858896833
72	50-51	0.09208720666754999
72	52-53	0.09630979597097422
72	54-55	0.09301305035154428
72	56-57	0.08168541657688166
72	58-59	0.13489613228613706
72	60-61	0.149587443951539
72	62-63	0.179137888430013
72	64-65	0.20243717889344737
72	66-67	0.5599655222176736
72	68-69	0.29979416267054404
72	70-71	0.28419293242281185
72	72-73	0.2717011182027349
72	74-75	0.2407543836879924
72	76-77	0.18120641891600542
72	78-79	0.193805192490494
72	80-81	0.219730171944704
72	82-83	0.2587348276156547
72	84-85	0.25920269022632425
72	86-87	0.25165544956747965
72	88-89	0.28009820158296606
72	90-91	0.2572960325077105
72	92-93	0.2584312077778179
72	94-95	0.2918196844238139
72	96-97	0.4034345223446465
72	98-99	0.4598133907103161
72	100	0.4241188381828138
73	1	0.07659249670104629
73	2	0.2383662452615951
73	3	0.11001750943432143
73	4	0.10707112498641891
73	5	0.09315944406771592
73	6	0.06953527408631999
73	7	0.04380239114562556
73	8	0.0519092838902111
73	9	0.07279044388982925
73	10-11	0.05326724982839437
73	12-13	0.0657397067147798
73	14-15	0.04131759891775033
73	16-17	0.05136671574837237
73	18-19	0.06888683995119038
73	20-21	0.05927883990299421
73	22-23	0.07275088251380168
73	24-25	0.06838926067366913
73	26-27	0.09049646503706299
73	28-29	0.07758053331830439
73	30-31	0.18669366520110486
73	32-33	0.11371276631697924
73	34-35	0.1102183005110291
73	36-37	0.37522829635412336
73	38-39	0.16947416796613624
73	40-41	0.16181255680564277
73	42-43	0.12504506824942752
73	44-45	0.1330368961269741
73	46-47	0.03940214106575013
73	48-49	0.07768007348585115
73	50-51	0.08182634421142865
73	52-53	0.08069948336152066
73	54-55	0.0686040298376156
73	56-57	0.06780607347572243
73	58-59	0.07079057027382163
73	60-61	0.11317256311362911
73	62-63	0.16346045337157022
73	64-65	0.1606950052781002
73	66-67	0.5379491731400563
73	68-69	0.19086590147177418
73	70-71	0.19215565228947185
73	72-73	0.17697016077184458
73	74-75	0.1598284469233775
73	76-77	0.09440687302608097
73	78-79	0.1281218116372571
73	80-81	0.1194003661399421
73	82-83	0.19261090052968655
73	84-85	0.22337491017242428
73	86-87	0.2232045427873217
73	88-89	0.18170663197675196
73	90-91	0.25672105557089253
73	92-93	0.23171563694899788
73	94-95	0.16140824471463588
73	96-97	0.28636609646594735
73	98-99	0.3308060876020633
73	100	0.3735897088980096
74	1	0.0716228388771114
74	2	0.23389367142972617
74	3	0.058920260459721874
74	4	0.060466308453221984
74	5	0.0746340118566664
74	6	0.020847070540590096
74	7	0.02138797764308009
74	8	0.035760962025825904
74	9	0.009636048295433852
74	10-11	0.022013771070078292
74	12-13	0.016193722674501032
74	14-15	0.0023900589543401907
74	16-17	0.03022210809967163
74	18-19	0.036397942348443735
74	20-21	0.028537609221466198
74	22-23	0.06592988111224685
74	24-25	0.0590577905587466
74	26-27	0.06467489779905122
74	28-29	0.09611897321104124
74	30-31	0.17202784194814313
74	32-33	0.07864159378075186
74	34-35	0.10649101404580108
74	36-37	0.3643456521169952
74	38-39	0.16392268305099833
74	40-41	0.15096920497158095
74	42-43	0.11644354748813157
74	44-45	0.15638973282514002
74	46-47	0.04438468035792198
74	48-49	0.07808232192003572
74	50-51	0.09196400891959655
74	52-53	0.07393668021489219
74	54-55	0.06030476259291362
74	56-57	0.043473280120487345
74	58-59	0.06110027684878361
74	60-61	0.0928889313147252
74	62-63	0.14635516262979564
74	64-65	0.18327545257919553
74	66-67	0.513563901154221
74	68-69	0.1287642599919323
74	70-71	0.1448716242111061
74	72-73	0.130492162593562
74	74-75	0.0905182056035585
74	76-77	0.031273461187979024
74	78-79	0.05604130506200988
74	80-81	0.0964400086467947
74	82-83	0.04706115766804686
74	84-85	0.09742293057443163
74	86-87	0.12386004621262003
74	88-89	0.1416114020787873
74	90-91	0.16435128992372938
74	92-93	0.170927763623844
74	94-95	0.04208699973651164
74	96-97	0.13491054596611463
74	98-99	0.15889241828173795
74	100	0.15504319596178817
75	1	0.08011291901306805
75	2	0.23566727866565174
75	3	0.10480104187731598
75	4	0.09626188802978675
75	5	0.10631526241279943
75	6	0.06092700949497498
75	7	0.0666360282055578
75	8	0.06321902779146882
75	9	0.07556827669054655
75	10-11	0.04996125188845468
75	12-13	0.05390014698628676
75	14-15	0.0416875181000691
75	16-17	0.04026837912833514
75	18-19	0.02788443764991655
75	20-21	0.04638448136768858
75	22-23	0.05694321554487658
75	24-25	0.04560470407047745
75	26-27	0.09326660379756646
75	28-29	0.07732486008703887
75	30-31	0.1862450815647776
75	32-33	0.09742009052970957
75	34-35	0.058654805512979635
75	36-37	0.3640157596354783
75	38-39	0.16199937580610424
75	40-41	0.150232430208888
75	42-43	0.17159569888561066
75	44-45	0.19699413266983612
75	46-47	0.09968345131586176
75	48-49	0.12126645362242527
75	50-51	0.13862564732763616
75	52-53	0.15782130523687954
75	54-55	0.10372129838181365
75	56-57	0.11467280169470939
75	58-59	0.09466903781909508
75	60-61	0.15353268271147869
75	62-63	0.19653647195610802
75	64-65	0.21722210994199287
75	66-67	0.5410688175745264
75	68-69	0.19300655953139056
75	70-71	0.15968661002599305
75	72-73	0.16896338854918014
75	74-75	0.14175694388757876
75	76-77	0.06376997523374683
75	78-79	0.07030821576383062
75	80-81	0.03800092385239395
75	82-83	0.006347366722124548
75	84-85	0.03130911631621558
75	86-87	0.018898548882397392
75	88-89	0.09872143791452714
75	90-91	0.09269256432907724
75	92-93	0.08667308404628926
75	94-95	-0.06749582500162177
75	96-97	0.10805035946676611
75	98-99	0.13840944084635964
75	100	0.1201131948869687
76	1	0.07292724972028708
76	2	0.2234463887170648
76	3	0.08646684813496819
76	4	0.10250327543761983
76	5	0.08533405690835849
76	6	0.0765196697640036
76	7	0.07821329055412463
76	8	0.09094617577025588
76	9	0.08158920554458149
76	10-11	0.07100462874556257
76	12-13	0.06767674484743935
76	14-15	0.0502183841680548
76	16-17	0.05508742584616044
76	18-19	0.06721559760028839
76	20-21	0.07288324032121096
76	22-23	0.05211066287117916
76	24-25	0.06401839212357885
76	26-27	0.06167833850116011
76	28-29	0.09315562069540562
76	30-31	0.16182464185155965
76	32-33	0.10593042410994258
76	34-35	0.08827289783997117
76	36-37	0.316908918941742
76	38-39	0.09742708240458597
76	40-41	0.1455308731066367
76	42-43	0.13869680833712295
76	44-45	0.1625414578010549
76	46-47	0.1051191405034757
76	48-49	0.10463165269658248
76	50-51	0.1014260826843909
76	52-53	0.06932395558570192
76	54-55	0.06265553643692101
76	56-57	0.07712692667575283
76	58-59	0.07391560264462527
76	60-61	0.11274441755110587
76	62-63	0.15281263493662323
76	64-65	0.19557054846967503
76	66-67	0.5261519120848419
76	68-69	0.2086594463056457
76	70-71	0.19841246543578706
76	72-73	0.2330263444724352
76	74-75	0.21097535029786485
76	76-77	0.12869163975449283
76	78-79	0.16911812429180628
76	80-81	0.13426239143809937
76	82-83	0.11162462629901881
76	84-85	0.09276330914372721
76	86-87	0.18750896835049957
76	88-89	0.14772624778794352
76	90-91	0.20177962063179677
76	92-93	0.22865171912131643
76	94-95	0.1858977424887911
76	96-97	0.27828107066113006
76	98-99	0.33180877953871146
76	100	0.32931520548937954
77	1	0.060294052003648346
77	2	0.19987170405176613
77	3	0.0827618324006778
77	4	0.09818110609697328
77	5	0.0632998477474942
77	6	0.07959445281722566
77	7	0.06617724421501237
77	8	0.07637273176967341
77	9	0.057224438858078486
77	10-11	0.05393264821280752
77	12-13	0.05000208133401429
77	14-15	0.05017504901434933
77	16-17	0.04022349069185083
77	18-19	0.0703552449811582
77	20-21	0.06826039216937119
77	22-23	0.07146207760358436
77	24-25	0.07956855296114185
77	26-27	0.07719986197200512
77	28-29	0.0921283792754437
77	30-31	0.20001391679907954
77	32-33	0.10358865294008268
77	34-35	0.10854179747828141
77	36-37	0.34713631693389857
77	38-39	0.17835462294361548
77	40-41	0.08937174681939553
77	42-43	0.10882565190582483
77	44-45	0.14326738171048703
77	46-47	0.04600185065601181
77	48-49	0.06239714510354588
77	50-51	0.06569171425697817
77	52-53	0.0846360167873712
77	54-55	0.041851885575241
77	56-57	0.07204273048579068
77	58-59	0.04082033244090866
77	60-61	0.08252475808670567
77	62-63	0.1356640995437175
77	64-65	0.13735145287075312
77	66-67	0.48641098108501524
77	68-69	0.1983257391751465
77	70-71	0.1927773459436395
77	72-73	0.18432278270581293
77	74-75	0.20024255537610713
77	76-77	0.08818272606720967
77	78-79	0.11197149777586901
77	80-81	0.1406745469730879
77	82-83	0.14685400163245532
77	84-85	0.1509795253604338
77	86-87	0.1980747651210919
77	88-89	0.20751796747959617
77	90-91	0.21197714381489163
77	92-93	0.21568259648794452
77	94-95	0.2142699322527477
77	96-97	0.34009453037452886
77	98-99	0.3343015527933133
77	100	0.40075395705351724
78	1	0.10212782637844953
78	2	0.2482332048795044
78	3	0.1158104913294764
78	4	0.11220842430634548
78	5	0.12681734632221975
78	6	0.10622793312622036
78	7	0.11231116616183812
78	8	0.1055056571480506
78	9	0.12180821438920475
78	10-11	0.10388224506934307
78	12-13	0.08473482162163037
78	14-15	0.08605206050956582
78	16-17	0.08338109702409469
78	18-19	0.09286031196723599
78	20-21	0.09691107525863174
78	22-23	0.09543401213093006
78	24-25	0.1089916228178609
78	26-27	0.13775433741793108
78	28-29	0.13707188178304364
78	30-31	0.24767902061686442
78	32-33	0.15857550953477784
78	34-35	0.1458864050135844
78	36-37	0.3865862397061477
78	38-39	0.18016614372862705
78	40-41	0.15091583481745374
78	42-43	0.13719029374525604
78	44-45	0.17166461452310244
78	46-47	0.09326569073805047
78	48-49	0.09820919903600611
78	50-51	0.10626074286563636
78	52-53	0.11913942504594388
78	54-55	0.08906845550752962
78	56-57	0.08605700303137098
78	58-59	0.084080233770635
78	60-61	0.14075068501350785
78	62-63	0.15897953546092936
78	64-65	0.14320526704857883
78	66-67	0.48363136613723867
78	68-69	0.20054471369208926
78	70-71	0.21370944783651424
78	72-73	0.22685080599135432
78	74-75	0.20558375619360447
78	76-77	0.13882001983269987
78	78-79	0.13850345646292794
78	80-81	0.15999460661700482
78	82-83	0.1274020807090963
78	84-85	0.205463164285014
78	86-87	0.17127415042725147
78	88-89	0.21945030705756352
78	90-91	0.25510555783787936
78	92-93	0.241370783001976
78	94-95	0.2678680935683744
78	96-97	0.4063125037934725
78	98-99	0.41434546760012836
78	100	0.35230360629494584
79	1	0.09652829496587856
79	2	0.21598704508061672
79	3	0.09487557133935098
79	4	0.10540433953274686
79	5	0.0758432328473333
79	6	0.08380315716815545
79	7	0.07703798103661796
79	8	0.07364644860709291
79	9	0.08329286039788997
79	10-11	0.06542228036450837
79	12-13	0.04915729731643381
79	14-15	0.05492292370301044
79	16-17	0.0634082224337007
79	18-19	0.06281981250408819
79	20-21	0.07003086458750118
79	22-23	0.05032724210654749
79	24-25	0.06067689131786125
79	26-27	0.059330002904417256
79	28-29	0.036829156755018744
79	30-31	0.15745682175250408
79	32-33	0.07046962628164977
79	34-35	0.10339390703944673
79	36-37	0.36436328213394376
79	38-39	0.17847666985895216
79	40-41	0.11380558088403347
79	42-43	0.10391223808397143
79	44-45	0.0574783458911341
79	46-47	0.018919531649409294
79	48-49	0.047825113476321235
79	50-51	0.06771468943720294
79	52-53	0.09928645895047339
79	54-55	0.08646706881252442
79	56-57	0.04550767864589034
79	58-59	0.07506890389529275
79	60-61	0.10548744231962104
79	62-63	0.03914260397724689
79	64-65	0.01420350552226779
79	66-67	0.45320466829183914
79	68-69	0.1433448700588471
79	70-71	0.20903369039544373
79	72-73	0.16781447646948777
79	74-75	0.14385843208420823
79	76-77	0.0512595942552565
79	78-79	0.058460012883209345
79	80-81	0.0540290604497784
79	82-83	0.040763134695907866
79	84-85	0.06229174897459444
79	86-87	0.07104438976912775
79	88-89	0.11630440996845692
79	90-91	0.14732993904578962
79	92-93	0.15325302667594798
79	94-95	0.17041447322901604
79	96-97	0.22891015610589704
79	98-99	0.2538554744090433
79	100	0.24922877619632544
80	1	0.06243124536641176
80	2	0.22595966990131444
80	3	0.08165562253211078
80	4	0.09303037495164546
80	5	0.10071543561998197
80	6	0.07439200038938765
80	7	0.06514954870604583
80	8	0.07391414007452823
80	9	0.08476559930399219
80	10-11	0.07068406870247657
80	12-13	0.07424132634618985
80	14-15	0.061090922784423185
80	16-17	0.06316757786562022
80	18-19	0.07320682058426087
80	20-21	0.08699016431525308
80	22-23	0.0822144801008875
80	24-25	0.08338670431175643
80	26-27	0.102592844397563
80	28-29	0.09515859268733351
80	30-31	0.1881879174516925
80	32-33	0.12347495239483663
80	34-35	0.15854270916039326
80	36-37	0.389733075757249
80	38-39	0.21855848455032856
80	40-41	0.14755849056426484
80	42-43	0.13311824885142443
80	44-45	0.1392018383784901
80	46-47	0.04960234123882401
80	48-49	0.025051446929673205
80	50-51	0.06583779093161013
80	52-53	0.051131770483422656
80	54-55	0.06916520999158138
80	56-57	0.11428371389045111
80	58-59	0.08790243233506345
80	60-61	0.1328254308458412
80	62-63	0.20426288001843318
80	64-65	0.19028471370831568
80	66-67	0.4574650993650806
80	68-69	0.17412096315869263
80	70-71	0.03352318848051539
80	72-73	-0.08501014349845804
80	74-75	-0.12275143712799519
80	76-77	-0.1555257853554437
80	78-79	-0.10878184694119852
80	80-81	-0.027814464011036932
80	82-83	0.011834109766553524
80	84-85	-0.07693429218846148
